,Unnamed: 0.1,Unnamed: 0,premise,text,stance
611,,,SARS-CoV-2 can survive for weeks on surfaces.,How long does #coronavirus survive on different surfaces ? HTTPURL,1
964,964.0,964.0,Holy communion cannot be the cause of the spread of coronavirus,"No, of course fruit didn’t CAUSE the epidemic of metabolic disease. 

But please stop pretending fruit is the solution...",0
1481,1481.0,1481.0,Africans are more resistant to coronavirus.,"Healthcare workers who are exposed to coronavirus at work need to feel comfortable to self report. Punitive policies, such as quarantine without pay or using vacation days, risks workers minimizing even to themselves their exposure risk and thus maximizing risk to others",0
635,,,SARS-CoV-2 can survive for weeks on surfaces.,@USER #covid19 can survive 7 days on masks ... have noticed masks discarded on the street . HTTPURL,1
1635,1635.0,1635.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME A main point of concern is that COVID-19 could become another flu. We don’t know if COVID-19 is seasonal yet, but if it is, and it spreads across the globe (which looks likely), we could easily have another flu that kills an additional 40,000 Americans/year.",0
442,,,Hand sanitiser sold commercially does not destroy the coronavirus.,COVID - 19 CORONAVIRUS UK : POLISH BEVERAGE MANUFACTURER STEPS IN TO ADDRESS NATIONAL HAND SANITISER SHORTAGE FOR ESSENTIAL KEY WORKERS IN THE UK HTTPURL #NHS #COVID19 #coronavirus #KrynicaVitamin HTTPURL,0
2054,2054.0,2054.0,Coronavirus is caused by 5G.,"Coronavirus is not airborne.  Please read.  It is droplet.

https://t.co/T3FBOALM8X",0
393,,,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"New book out today . The first of two books I wrote that will be published this summer . This one deals with Covid-l 9 , warts and all . HTTPURL #coronavirus #lockdown2020 #PANdemic2020 #TrumpCOVIDReviews #fauci",0
25,25.0,25.0,A person can tell if they have coronavirus or not simply by holding their breath.,"@USERNAME A Corona virus is not the same as an influenza virus. There was no “discovery,” there is an epidemic. You should be telling people to cover their mouths when they cough and wash their hands instead of spreading dangerous misinformation.",0
73,,,Fennel tea cures coronavirus.,#coronavirus lockdown continues !,0
809,,,COVID-19 is only as deadly as the seasonal flu.,#Covid_19 is the 4th deadliest event in US history .,2
629,,,SARS-CoV-2 can survive for weeks on surfaces.,#CoronavirusPandemic #COVID19 1st Case Study - Scientific Paper Prevalence of IgG antibodies to SARS-CoV - 2 in Wuhan - implications for the ability to produce long-lasting protective antibodies against SARS-CoV - 2 HTTPURL,0
1839,1839.0,1839.0,Vitamin C cures coronavirus.,"CORONA TERROR.
Eat Ginger with all your edible food and tea.
Before Going to Bed take boil water with Ginger and turmeric.
Boost your Immunity with Original Honey",0
377,377.0,377.0,The lifetime of SARS-CoV-2 is only 12 hours.,"COVID-19 Vaccine Shipped, and Drug Trials Start | Time

vaccine was created 42days after the sequence is known

ready the vaccine for human testing in April

began testing an antiviral drug 

 Keep SARS-CoV-2 from growing
contain spread of the infection

 https://t.co/xVMRLhaMwq",0
474,,,A person can tell if they have coronavirus or not simply by holding their breath.,"The new 111 online #coronavirus service can quickly tell you what to do if you think you have symptoms , or you think you may have been exposed to the virus when traveling . For this , and more information about coronavirus , visit HTTPURL #COVID19",0
648,,,SARS-CoV-2 can survive for weeks on surfaces.,"@USER This kind of contact infection is relevant for Norovirus , which survives very long on hands and even in laundry . #COVID19 , on the other hand , spreads mostly by droplets through air . Known infections in restaurants were driven by ventilation .",1
1707,1707.0,1707.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME @USERNAME Apologies, just noticed that. But that also bumps the margin tremendously now that we're both talking worldwide. Covid-19 is undoubtedly and significantly deadlier than the flu.",2
705,,,Vitamin C cures coronavirus.,#Coronavirus possible treatment using Vitamin C #Qanon HTTPURL,0
854,854.0,854.0,Coronavirus can only survive in cold temperatures.,Coronavirus is the true solution to climate change https://t.co/ZbB2ZJ5Vtf,0
1793,1793.0,1793.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME This is factually incorrect, from what we know covid-19 is about 20x more lethal than the common flu and about on par with the 1918 Spanish flu.",2
86,,,Fennel tea cures coronavirus.,There was no #coronavirus when Obama was president . Just food for thought ...,0
252,252.0,252.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME ""Covid-19 reaches peak infectiousness shortly after people start to feel sick, spreading in the manner of the flu.

""There have been reports of people transmitting the virus before they show symptoms, probably not a major driver of new infections.""",0
1671,1671.0,1671.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME 100% factually incorrect. COVID-19 is a deadly strain of coronavirus of which we’ve never seen before. Flu has 0.1% mortality rate compared to COVID-19 has 3.4% mortality rate. COVID-19 is more contentious than the flu and we have no vaccine, where as for flu we do. You drunk?",2
848,,,COVID-19 is only as deadly as the seasonal flu.,This crazed reaction to the #coronavirus is categorically moronic .,2
761,761.0,761.0,Vitamin C cures coronavirus.,"Just stocked a storage box with chips, chicken noodle soup, vodka and peanut butter. COVID-19, I’m ready",0
121,121.0,121.0,Fennel tea cures coronavirus.,"How to survive coronavirus:
1. Wash the fuck out of your hands
2. Hoard Gatorade
3. Watch the news endlessly until you’ve shit yourself with fear. 
4.  Buy a year’s supply of hand sanitizer, Clorox wipes, surgical gloves, and wine 
5. Never leave the house again",0
165,165.0,165.0,Coronavirus is genetically engineered.,"Coronavirus in Iran, scary as fvck.
If it comes to Kenya people will kill each other.",0
814,,,COVID-19 is only as deadly as the seasonal flu.,#Trump 's handling of #Covid_19 is a monumental failure .,2
944,944.0,944.0,Coronavirus is caused by 5G.,It would be so ironic that the cure for coronavirus is drinking corona's... https://t.co/CX2tBPGEss,0
717,717.0,717.0,Holy communion cannot be the cause of the spread of coronavirus,How will God stop the spread of Coronavirus when he was the one who made it to punish heathens? Does God command natural selection and deselection?,0
763,763.0,763.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME My great grandparents died in it. I was told stories about it, we are not ready if Covid-19 has the same lethality as the Spanish flu at I thought it was higher. Put it this way if 50% of all Americans get the virus, at that 2% rate it will mean 3.5 million dead.",2
843,,,COVID-19 is only as deadly as the seasonal flu.,Everyone panicking over #Covid_19 yet dont say shit about how nasty the #ManFlu is .,2
121,,,Holy communion cannot be the cause of the spread of coronavirus,Reduce your risk from #coronavirus,0
452,452.0,452.0,Holy communion cannot be the cause of the spread of coronavirus,"Since the Coronavirus can be transmitted to animals, avoid dog parks and use a solution of 1 part bleach to 10 parts of water and dunk and wipe their paws. And check with your vet for shots if they haven’t had their yearly",0
833,833.0,833.0,The lifetime of SARS-CoV-2 is only 12 hours.,Here Comes the Coronavirus Pandemic https://t.co/UP2VMSfPUw Mr. Trump has requested from Congress only $2.5 billion to address Covid-19 — far less than the $15 billion that experts say is needed.,0
1432,1432.0,1432.0,SARS-CoV-2 can survive for weeks on surfaces.,New report reveals COVID-19 can even be transferred through the fecal-oral route – https://t.co/SVlRZdzsks https://t.co/CJrZQaRPw3,0
2065,2065.0,2065.0,We're very close to a vaccine.,"@USERNAME Simply pointing out that a full-blown, hyperventilating panic might be a little over the top.

Oh, and our government began working on a vaccine when China was reporting 139 cases and 3 deaths. They’re concerned, but in a responsible way.",0
634,,,SARS-CoV-2 can survive for weeks on surfaces.,Preliminary reports suggest that #pets living in close contact with #COVID-19 positive owners did not test positive for #SARS-CoV-2 . HTTPURL #covidpets #animalsathome,0
715,,,Vitamin C cures coronavirus.,How many Missionaries have #Coronavirus ?,0
701,,,Vitamin C cures coronavirus.,so steam bath 4 times day kills #coronavirus ?,0
1290,1290.0,1290.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"Remember this apocalyptic moment? Thousands died in the U.S., not nearly the panic as with Corona.

2009 H1N1 Pandemic https://t.co/IPDVYVPWOV via @USERNAME",0
1038,1038.0,1038.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME In order to compare Covid-19 to non-Covid influenza, you need to make a true ""apples-to-apples"" comparison. Right now, this cannot be done because there is no vaccine for Covid-19. Absent a vaccine, we do not know how truly deadly this is or how contagious (we can only guess).",0
102,,,Holy communion cannot be the cause of the spread of coronavirus,Huge thank you to officials in the UAE who are taking the spread of the coronavirus seriously . #CoronaOutbreak,0
1233,1233.0,1233.0,SARS-CoV-2 can survive for weeks on surfaces.,"Trump is too ignorant to consider how many people may have touched that flag before he did.  ""early evidence suspects the virus can survive up to nine days at a comfy room temperature.""   https://t.co/3JtK7ymSbU https://t.co/xd0U3jCCxA",1
2056,2056.0,2056.0,Holy communion cannot be the cause of the spread of coronavirus,"CORONAVIRUS VACCINE: LUCK OR ANSWERED PRAYER?
https://t.co/vk8HqRZOec https://t.co/vk8HqRZOec",0
811,,,COVID-19 is only as deadly as the seasonal flu.,"@USER It is a bad illness , just as the flu is a bad illness . We responded to #COVID as if it was the 1918 Flu Pandemic where 50 million people died , when it is no more damaging than the seasonal flu . This is the core of my argument ... proportionality .",2
845,,,COVID-19 is only as deadly as the seasonal flu.,A reality tv  star  should not be in charge . #Covid19 is here to stay .,2
281,281.0,281.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME Now package heart disease, cancer, accidents, chronic lower respiratory disease, Alzheimer’s, and diabetes into a virus that spreads as easily as influenza. Even if Covid19 is less fatal than the unreliable data from China &amp; Iran suggests, there ARE times when the danger is real.",0
677,,,Avocado and mint tea cures coronavirus.,The dark forces of the #coronavirus will not win while I 'm on campus .,0
1085,1085.0,1085.0,Avocado and mint tea cures coronavirus.,"Coronavirus a really bad Flu strain, it attacks your lungs. I had it in NY in October. Got sick in 24 hrs, was in bed 5 days. Cough lingered for a month. Smokers beware. Dr gave cough meds. Self treated with homeopathy, mono lauren, oregano oil and high dose vitamin C.",0
849,,,COVID-19 is only as deadly as the seasonal flu.,"In your opinion , is the potential threat from the #coronavirus being exaggerated ?",2
727,727.0,727.0,SARS-CoV-2 can survive for weeks on surfaces.,How long does the new coronavirus remain active on surfaces? https://t.co/timXQOrwQ5,1
96,96.0,96.0,Avocado and mint tea cures coronavirus.,"just bought 20kgs of rice and pasta, 60 cans of tuna, 3 bottles of voddy and bare canned vegetables, coronavirus ain’t taking me 🤓🤓🤓",0
1810,1810.0,1810.0,Coronavirus is genetically engineered.,Lol. There is a COVID-19 MLS task force. 2020 is wild. https://t.co/lccMDhiNlK https://t.co/ioVbBSa6Q4,0
740,740.0,740.0,Africans are more resistant to coronavirus.,Chinese consumers react to coronavirus threat https://t.co/F2iB6WtqyD,0
1376,1376.0,1376.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME @USERNAME The flu kills about 0.1% of people whom it infects in a typical season. The mortality rate of COVID-19, thus far, is about 2.3%. 

Still want to stick to the claim that the flu is more dangerous?",2
1401,1401.0,1401.0,Holy communion cannot be the cause of the spread of coronavirus,"Some pastors will make cool cash today,  Be prepared for Anti-corona handkerchiefs, oil, apron and stickers with some punchlines like “This corona is not a joke, anti-corona oil will make you higher (in the lord) than coke”😪",0
520,520.0,520.0,COVID-19 is only as deadly as the seasonal flu.,"Many in the media have told us not to worry because 60,000 people a year die of the flu.

Each year the flu infects 2 to 11% of the population.

Experts think that 40 to 70 percent of people around the world will be infected with the virus that causes COVID-19 this year. 
4/15",2
504,504.0,504.0,Avocado and mint tea cures coronavirus.,"Husband: I went out this morning before you all woke up, and coronavirus shopped.

Me: Oh, yeah, what'd you get?

H: TP, canned goods, pasta, hand soap, basic medications...

M: Whiskey?

H: 

M: You know, booze? Hard liquor?

H: 

M: 

H: ... no.",0
206,,,Vitamin C can prevent coronavirus circulation.,@USER I think the vaccinated people can be more susceptible to #coronavirus .,0
99,99.0,99.0,Avocado and mint tea cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/8kHgFmbzie",0
1064,1064.0,1064.0,Vitamin C cures coronavirus.,"I’m not sure about this whole “coronavirus” thing going around, but here are some good ways to help prevent getting sick: 

take lots of Vitamin C(min. 1000mg an hour), wash your hands regularly, physical activity, reduce unnatural sugar intake, and good sleep.",0
412,,,Hand sanitiser sold commercially does not destroy the coronavirus.,Be Safe from #coronavirus infection .,2
682,,,Avocado and mint tea cures coronavirus.,What are the symptoms of #CoronaVirus ?,0
839,,,COVID-19 is only as deadly as the seasonal flu.,#COVID19 is making all the wrong people look like saviors . They know who they are .,2
231,231.0,231.0,Coronavirus is caused by 5G.,"…
(A test conducted today (February 29) at the Prefectural Institute of Public Health confirmed in Hokkaido a patient with a novel coronavirus-related infection.
This was the 67th case in the prefecture, and 67 cases were confirmed in the prefecture.
We will carry out active …",0
698,,,Avocado and mint tea cures coronavirus.,Does #coronavirus respond to tax cuts ?,0
1251,1251.0,1251.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","LIVE FROM HONG KONG: To Date in 2020, Influenza (the Flu) Accounts for More Than 50 Times the Number of Deaths as the Coronavirus in Hong Kong https://t.co/F6OqWAVmxQ via @USERNAME",0
473,,,A person can tell if they have coronavirus or not simply by holding their breath.,You can now ask Siri for help diagnosing if you have Coronavirus #Siri #Coronavirus HTTPURL,0
1914,1914.0,1914.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME This is misleading.

Covid-19 has only been around for 2 months. We don’t know it we’ll. It’s lethal, infectious, and we have no treatment, vaccine, or population immunity.

We don’t know how bad this will be. The flu is endemic and we know it well; CV19 is just starting.",2
137,,,Holy communion cannot be the cause of the spread of coronavirus,This can't be good #Coronavirus,0
1856,1856.0,1856.0,Coronavirus is caused by 5G.,"Australian health services are prepared for the coronavirus.  business, on the other hand, is not.

This virus is the result of inaction from two men; Xi Jinping and Tedros Adhanom Ghebreyesus.

MORE: https://t.co/hnqm4KSYkW",0
846,,,COVID-19 is only as deadly as the seasonal flu.,"@USER This assumes the data on #Covid_19 deaths in the United States is fundamentally sound , which it clearly is not .",2
247,247.0,247.0,Avocado and mint tea cures coronavirus.,"Panic buying has started over fear of the coronavirus. Toilet paper, bottled water, and face masks are the biggest sellers. A virus is small. A face mask will not stop it. Tap water has chemicals that kill germs. Bottled water doesn’t. Toilet paper... ??? Get a grip people!",0
245,245.0,245.0,A person can tell if they have coronavirus or not simply by holding their breath.,"How to possibly tell if a #cold is a cold or the #coronavirus #COVID19 

More information than #Canada health officials at all levels are downplaying   

https://t.co/RdrFh7wLRv https://t.co/BJ5kKKDLgj",0
202,,,Vitamin C can prevent coronavirus circulation.,What are the symptoms of #CoronaVirus ?,0
937,937.0,937.0,Coronavirus is genetically engineered.,Liars Brian Williams and Michael Moore Smear President Trump on MSNBC as Falsely Saying Coronavirus Is a Hoax https://t.co/LOvTrMzCo1 via @USERNAME,0
431,,,Hand sanitiser sold commercially does not destroy the coronavirus.,My grandmother has sadly passed away due to the #coronavirus .,0
982,982.0,982.0,Holy communion cannot be the cause of the spread of coronavirus,"Again confirmation that general hygiene may be of utmost importance.
#CoronaVirus may spread during incubation period. 
https://t.co/ZtORE3SC4m https://t.co/qXW7AcvFM6",0
610,610.0,610.0,Vitamin C can prevent coronavirus circulation.,Ozone can be used to destroy the new coronavirus and disinfect areas. @USERNAME https://t.co/d4f5vNqETG,0
1538,1538.0,1538.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME @USERNAME @USERNAME 1. It's not slow-spreading. ""Currently, the R0 for SARS-CoV-2, the virus that causes the disease COVID-19, is estimated at about 2.2 ... By comparison, the flu has an R0 of 1.3.""

1/2",0
1435,1435.0,1435.0,Africans are more resistant to coronavirus.,"Fighting Stigma :  Who is vulnerable to coronavirus? So far children appear safe from COVID-19: The good news is that children seem to be safe from severe symptoms. ... studies looked at more than 72,000 patients with COVID-19 from China. https://t.co/eRWS4hlRT7",0
1784,1784.0,1784.0,Vitamin C can prevent coronavirus circulation.,Alcohol fights against the coronavirus.,0
1837,1837.0,1837.0,Avocado and mint tea cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/cV8pVyDvtm",0
361,361.0,361.0,Coronavirus can only survive in cold temperatures.,"Coronavirus could survive up to 9 days outside the body, study says https://t.co/3G34UV6Uck via @USERNAME",0
1961,1961.0,1961.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME @USERNAME This article calls it ""novel coronavirus"". This is the same name used on a can of Lysol, not actually the new COVID-19. ""COVID-19 is not the same as the coronaviruses that commonly circulate among humans and cause mild illness, like the common cold.""

https://t.co/dRPiwc1ulI",0
1201,1201.0,1201.0,COVID-19 is only as deadly as the seasonal flu.,"*While we do not know for sure, it is plausible that COVID-19 outbreaks become seasonally reoccurring like the flu. 5/5",0
842,,,COVID-19 is only as deadly as the seasonal flu.,#Covid_19 The local clinic here has only 5 tests . Apparently they cost $ 3000 EACH . That is insanity .,2
1798,1798.0,1798.0,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus symptoms UK: Why you could be infected without even realising, expert claims https://t.co/3ART7FMlLV https://t.co/8ezeCc5PWG",0
483,,,A person can tell if they have coronavirus or not simply by holding their breath.,can #coronavirus be April fool ?,0
2016,2016.0,2016.0,Vitamin C can prevent coronavirus circulation.,Quarantine for Coronavirus Has Serious Side Effects – Bloomberg https://t.co/XcVtYDxpav,0
815,,,COVID-19 is only as deadly as the seasonal flu.,@USER The deaths in March for #Covid19 are less than Deaths from B strain flu in December 2019 .,2
2064,2064.0,2064.0,A person can tell if they have coronavirus or not simply by holding their breath.,"Every day 6.8 left-handed people die useing devices designed for right-handed people. 
Today, thanks to superior work of our President, Vice President &amp; a Crack-Team of experts, one poor woman in WA, died from the Corona Virus. It's unknown if they were left or right handed! https://t.co/DHD5d7EQle",0
828,,,COVID-19 is only as deadly as the seasonal flu.,@USER Only 1 % of the American population has been tested for #COVID19 . FACT .,2
1095,1095.0,1095.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME @USERNAME Estimates of roughly 1% fatality rate are beginning to look accurate. If that turns out to be correct it would make Covid-19 about 10 times more deadly than seasonal flu, which is estimated to kill between 290,000 and 650,000 people a year globally.",2
722,,,Vitamin C cures coronavirus.,Now #coronavirus is a racial issue . Fuck these ppl .,0
1915,1915.0,1915.0,Vitamin C can prevent coronavirus circulation.,Apparently you can kill coronavirus by using a wash cloth...daily.,0
1618,1618.0,1618.0,Coronavirus is genetically engineered.,coronavirus rlly was funny and memeable until white ppl started dying,0
821,,,COVID-19 is only as deadly as the seasonal flu.,The #coronavirus is an act of war !,2
847,,,COVID-19 is only as deadly as the seasonal flu.,"Breaking : There has been 40,585 #Covid_19 deaths in the US as of now .",2
1845,1845.0,1845.0,Coronavirus is caused by 5G.,How Prepared Is the U.S. for a Coronavirus Outbreak? https://t.co/DqLHfr6W4J https://t.co/ue1cbaKX2X,0
832,,,COVID-19 is only as deadly as the seasonal flu.,Every two weeks we are only two weeks away . #Covid19 #coronavirus .,2
236,236.0,236.0,Holy communion cannot be the cause of the spread of coronavirus,"... will the faith of Trump's sheep flock in their saviour survive when the first casualities due to COVID-19's - a virus that does neither bow to the prayers of his czar, nor to his own boastful lies because it is of a scientific nature - will have to be reported even by Fox?",0
1727,1727.0,1727.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME @USERNAME @USERNAME 2. ""Mild"" diseases don't have a mortality rate of 2%, the low end of the current range of estimates. 
* The common cold has a near-0 mortality rate. 
* Typical seasonal flu has ~ 0.1% mortality, so Covid-19 is at least 20 times more deadly than flu. That is bad. 2/2",2
2099,2099.0,2099.0,Hand sanitiser sold commercially does not destroy the coronavirus.,Self-quarantine may provide option to slow spread of #coronavirus https://t.co/ZGyp1xsWAf,0
825,,,COVID-19 is only as deadly as the seasonal flu.,"#Covid-19 Stay at home Stay Safe , Wash your Hands regularly . Prevent the spread of the pandemic .",2
804,,,COVID-19 is only as deadly as the seasonal flu.,@USER #Covid_19 IS A FRAUD .,2
824,,,COVID-19 is only as deadly as the seasonal flu.,@USER Figures - the number of cases would go up as the colder weather approaches - #COVIDー19 is a #coronavirus - that 's the same strain as the #flu - flu season begins as temperatures drop .,2
491,491.0,491.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME If these numbers are right, this season's flu has a fatality rate of only 0.00055%
Comparing it to COVID-19's rate of 2% means that the Corona virus is ~2,000 times more deadly than the regular flu!!! 😱💀☠️

If it keeps spreading it'll be time to freak!!!",2
390,390.0,390.0,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus will not locate you and your family . Even when u unknowingly come in contact with an infected person, the blood of the lamb protects u from any form of harm. 
Luke 10:19 - Nothing shall “by any means” hurt you. Just be careful guys 👏🏿👏🏿👏🏿",0
2030,2030.0,2030.0,Coronavirus is genetically engineered.,Coronavirus  now  spreading  faster  across the world than  inside  China,0
1163,1163.0,1163.0,Coronavirus is genetically engineered.,"@USERNAME @USERNAME Ted, at your height it is easy for things to fly over your head but you just don’t get it. This is another political hoax you #Libtards are spinning. We know COVID-19 is serious but won’t let @USERNAME weaponize it against our @USERNAME  #KAG2020LandslideVictory",0
675,,,Avocado and mint tea cures coronavirus.,"#coronavirus At last less fuel , less meetings and more benefits for the environment .",0
1569,1569.0,1569.0,COVID-19 is only as deadly as the seasonal flu.,"COVID-19: Approximately 84,119 cases worldwide; 62 cases in the U.S. as of Feb. 28, 2020.

Flu: Estimated 1 billion cases worldwide; 9.3 million to 45 million cases in the U.S. per year.",0
148,148.0,148.0,COVID-19 is only as deadly as the seasonal flu.,"Covid-19 is about 43 times more deadly if you get it, but China's number of cases is leveling off at around 80K which is much less than the number of US flu cases. If the number of cases is kept small then Covid-19 will be minor compared to the flu.",2
1391,1391.0,1391.0,Holy communion cannot be the cause of the spread of coronavirus,"Mother Mary - Comforter of the Afflicted and Health of the Sick, will be our defensive mantle against every epidemic - including Corona.. Pray with her to build this defense around your family, faith community, city, state and country. https://t.co/nYbj4KPLWG #StellaMarisCorona",0
1083,1083.0,1083.0,Vitamin C can prevent coronavirus circulation.,@USERNAME Discovered a cure for coronavirus apparently,0
179,179.0,179.0,COVID-19 is only as deadly as the seasonal flu.,"So far Covid-19 has infected 87K and killed 3K, for a mortality rate of 3.4%.
So far the flu has infected ~39M and killed 32K, for a mortality rate of ~0.08%.",2
1119,1119.0,1119.0,COVID-19 is only as deadly as the seasonal flu.,@USERNAME @USERNAME @USERNAME There are still many things we don’t know about CoVID-19. However we do know that it spread faster than the flu virus and it is much more deadlier than the flu virus.,2
1832,1832.0,1832.0,COVID-19 is only as deadly as the seasonal flu.,@USERNAME @USERNAME @USERNAME You have no common sense. The flu can be deadly and covid-19 can be as well.  Neither are to be ignored.,0
830,,,COVID-19 is only as deadly as the seasonal flu.,@USER The flu mutates and comes back as a different strain . There is a chance #COVID will too .,2
302,302.0,302.0,Vitamin C can prevent coronavirus circulation.,"https://t.co/8lKx9YayNi
Afghan Muslims Say Prayer and Faith Will Protect them from Coronavirus

REALLY",0
95,,,Fennel tea cures coronavirus.,@USER Apparently she dies of #Coronavirus next weekend .,0
1918,1918.0,1918.0,Vitamin C cures coronavirus.,"Just bought hella bulk rubbing alcohol , need oil , vitamins and other stuff for this coronavirus all the hand sanitizer all sold out all locations &amp; online . This shit scary 😫",0
591,,,We're very close to a vaccine.,#Coronavirus of course we do .,0
687,,,Avocado and mint tea cures coronavirus.,And now everyone 's in UK take the #coronavirus very seriously .,0
1092,1092.0,1092.0,Holy communion cannot be the cause of the spread of coronavirus,Coronavirus has a 98% survival rate. The flu is more dangerous. Stop the stupidity in the American Stock Exchange https://t.co/H6j31DHMXI,0
527,,,Coronavirus is caused by 5G.,Some of yall using this #coronavirus for clout .,0
649,649.0,649.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",SA citizens in Wuhan: Govt's evacuation about-turn and repatriation logistics https://t.co/PM8YNMuWgS,0
414,414.0,414.0,Holy communion cannot be the cause of the spread of coronavirus,"True peace is not the absence of problems but THE PRESENCE OF GOD IN YOUR PROBLEMS. Have a Christ-filled life ahead and be assured GOD IS WITH YOU ALWAYS. No harm will ever come upon you. Blessings.

https://t.co/llkEQZglzl

#peace #God #coronavirus #Blessings https://t.co/x9MrMHOAxQ",0
556,556.0,556.0,Hand sanitiser sold commercially does not destroy the coronavirus.,"BenzaRid 32ounce Hospital Disinfectant Kills Mold, MRSA, Staph, H1N1, H5N1 Viruses, and Blood Born Pathogens https://t.co/yhhCychhCq ad #coronavirus #CoronavirusOutbreak #COVID2019 #wuhanvirus #CoronavirusUSA #pandemic #COVIDー19 #COVID19US #Coronavid19 #SARSCoV2 #china #wuhan",0
566,,,We're very close to a vaccine.,#COVID19 How did the US get the virus strains so soon to start the first human testing of a vaccine against COVID - 19 ?,0
594,594.0,594.0,Vitamin C can prevent coronavirus circulation.,"How do we strengthen our immune systems to fight viruses, flus and coronavirus? Should we be taking Vitamin C, minerals, b12 ? What boosts immune system @USERNAME @USERNAME @USERNAME",0
43,,,Coronavirus is genetically engineered.,I am convinced #Coronavirus altered the #DNA of most of the globe and made almost everyone completely insane .,0
17,17.0,17.0,A person can tell if they have coronavirus or not simply by holding their breath.,Assume everyone you encounter has coronavirus even if they have no symptoms. Take no chances.,0
1735,1735.0,1735.0,Coronavirus is caused by 5G.,How Prepared Is the U.S. for a Coronavirus Outbreak? https://t.co/pMP7Ezt5dN,0
297,,,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",#Coronavirus Lockdown in Wuhan province will be partially lifted on Apr 8 despite the first case for 5 days reported,0
927,927.0,927.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USERNAME @USERNAME 10,000 have died from regular flu in US in 2020!! 1 for Corona!! Talk to me when it’s even close!! Propaganda BS to sell fear.  China isn’t the US!!",0
207,,,Vitamin C can prevent coronavirus circulation.,#Coronavirus possible treatment using Vitamin C #Qanon HTTPURL,0
823,,,COVID-19 is only as deadly as the seasonal flu.,"@USER Seasonal flu 0.01 % morbidity , #Covid_19 3-17 % that 's why . Could wipeout 100,000 ' s in the UK .",2
826,,,COVID-19 is only as deadly as the seasonal flu.,#Covid-19 is actually #Wuhan-400 China must be punished .,2
510,510.0,510.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME From UC Health: “If you live in the US, you are much more likely to get the seasonal flu than COVID-19 at this time.” ...Which  is all I’ve been saying. Jerk.  https://t.co/DjEhmTZ69Q",0
724,724.0,724.0,Vitamin C can prevent coronavirus circulation.,Ways to stay safe from coronavirus. Take preventive measures on time. https://t.co/eoPsXjjQvt,0
1877,1877.0,1877.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME I assume at this point covid-19 will becomes a recurring, perhaps seasonal, occurrence that will be with us from now on, like the flu is. Given it's a corona virus i'd expect it to mutate rapidly like the cold does and evade any attempts to long-term vaccinate.",0
134,134.0,134.0,Coronavirus is genetically engineered.,Coronavirus has infected the EA/BFV servers very sad,0
4,4.0,4.0,Coronavirus is caused by 5G.,"Coronavirus spreads to Ecuador and the Republic of Ireland, both from passengers who flew commercial airlines – https://t.co/S3N54Xs8qA https://t.co/NAIfs7YI5B",0
831,,,COVID-19 is only as deadly as the seasonal flu.,Have you encountered someone who until now still believes #Covid_19 is a myth ?,2
579,,,We're very close to a vaccine.,"@USER Different from flu . Four percent death rate and we are just getting started . In addition , we have a vaccine for the flu , we have no vaccine for #COVID19 .",0
263,,,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",#Covid-19 is actually #Wuhan-400 China must be punished .,0
844,,,COVID-19 is only as deadly as the seasonal flu.,Is our collective response to #COVID more damaging than the disease ? Asking for a friend .,2
