,Unnamed: 0.1,Unnamed: 0,premise,text,stance
287,287,287,Holy communion cannot be the cause of the spread of coronavirus,"coronavirus is shaped like crown and pierces the cell....
Isaiah 14:19 
""But you have been cast out of your tomb Like a rejected branch, Clothed with the slain who are pierced with a sword, Who go down to the stones of the pit Like a trampled corpse",0
1138,1138,1138,Holy communion cannot be the cause of the spread of coronavirus,Coronavirus is spreading because people aren’t washing hands and facepalming at the same time. 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ https://t.co/OQyqPf4Gug,0
1932,1932,1932,Vitamin C can prevent coronavirus circulation.,"@USERNAME @USERNAME You responded to ""what are [fun] ways to avoid Coronavirus?""
The implication is clear. 

Again, eating healthy is fantastic and beneficial.
It still won't prevent contraction of Coronavirus/COVID19. Or cure it.",0
133,133,133,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","“The #coronavirus outbreak has sickened more than 86,900 people, according to official counts. As of Saturday evening, at least 2,975 people have died, all but 105 in mainland #China.” via @USERNAME https://t.co/64aIQHkNnQ",0
1820,1820,1820,Vitamin C can prevent coronavirus circulation.,How to Prevent COVID-19 Coronavirus Disease https://t.co/rYAtiBQXHS Click link to read&gt;&gt; #articles,0
1524,1524,1524,A person can tell if they have coronavirus or not simply by holding their breath.,@USERNAME How do Kenyatta hospital know if someone is infected or not? We even have no trust with the hospital's capacity .... Si mlifungua brain ya mwenye alikua na malaria the other day????? The best part is Corona hiachagui tajiri wala maskini mtakoma udaku💪,0
119,119,119,Avocado and mint tea cures coronavirus.,"St David's Day ewes - https://t.co/SWG0pumrT6 Dragons, daffodils and leeks, Coronavirus, Seniors, Minis and Mums https://t.co/BL5t4goSeP",0
245,245,245,A person can tell if they have coronavirus or not simply by holding their breath.,"How to possibly tell if a #cold is a cold or the #coronavirus #COVID19 

More information than #Canada health officials at all levels are downplaying   

https://t.co/RdrFh7wLRv https://t.co/BJ5kKKDLgj",0
1349,1349,1349,Avocado and mint tea cures coronavirus.,"Coronavirus- Hysteria. Almost no flour, milk, many empty shelves - spaghetti, instant soups, bread, beans. People are buying everything they can store. https://t.co/FmifNgVMQn",0
986,986,986,Avocado and mint tea cures coronavirus.,"I’m not sure about this whole “coronavirus” thing going around, but here are some good ways to help prevent getting sick: 

take lots of Vitamin C(min. 1000mg an hour), wash your hands regularly, physical activity, reduce unnatural sugar intake, and good sleep.",0
1866,1866,1866,Fennel tea cures coronavirus.,"The arrival of the Coronavirus in the U.S. as well as announcement of the first death related has triggered a wave of panic as hundreds storm stores hoping to stock up on essential items like water, dry foods and disinfecting wipes. More to come @USERNAME",0
597,597,597,A person can tell if they have coronavirus or not simply by holding their breath.,If were not sick should we wear masks? and if not why not someone could cough on us and thats it. CDC is saying no need for masks unless your sick. UMM cant tell if someones sick for 14-29 days so someones walking around wout a mask for 14 days infecting people? #coronavirus https://t.co/8gpl1cxmtT,0
1798,1798,1798,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus symptoms UK: Why you could be infected without even realising, expert claims https://t.co/3ART7FMlLV https://t.co/8ezeCc5PWG",0
816,816,816,Avocado and mint tea cures coronavirus.,"@USERNAME @USERNAME @USERNAME @USERNAME @USERNAME Am I prepared? Suits, gloves, N95 masks, googles, gloves, hand sanitizers, water, packed freezer and fridge, snack bars, cereals evaporated milk, etc",0
475,475,475,A person can tell if they have coronavirus or not simply by holding their breath.,"COVID-19 is an infectious disease caused by a new coronavirus introduced to humans for the first time.

It is spread from person to person mainly through the droplets produced when an infected person speaks, coughs or sneezes.
Ps: https://t.co/3Du0rfEch5 https://t.co/e4YY3QZIAq",0
485,485,485,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus: Catholic Archdiocese of Lagos suspends sign of peace, direct priests to give communion on the palms https://t.co/Ksx37IC6fh https://t.co/xSj2RYvegm",0
559,559,559,Holy communion cannot be the cause of the spread of coronavirus,"The spread of coronavirus is fundamentally a political problem caused by apathy, ignorance and beliefs (contentment with ignorance). https://t.co/f5xwUgSj6N",0
1591,1591,1591,A person can tell if they have coronavirus or not simply by holding their breath.,@USERNAME @USERNAME A real md would tell people to use universal precautions in order to protect themselves. There is no correlation between obesity and the spread of coronavirus. You are not a real doctor.,0
2094,2094,2094,Fennel tea cures coronavirus.,"I start to freak out about the #coronavirus and my anxiety goes up the roof!! I been reading about it since Jan when it was only in China. Don’t know what to believe anymore. Just like the flu? Worse? Been buying medicine, waters and canned foods. I’m freaking out.",0
1864,1864,1864,Holy communion cannot be the cause of the spread of coronavirus,"No Evidence That Pets Can Get Covid-19, but Wash Your Hands Anyway - The New York Times. Hebrews 13:20Now the God of peace, that brought again from the dead our Lord Jesus, that great shepherd of the sheep, through the blood of theGO2CHURCH  please pray4me https://t.co/marCN4n6oH",0
1545,1545,1545,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"Delusion? With 15-20% needing hospitalization?

""Gardham said that now makes Canada better prepared than many other countries to respond to a pandemic — with the caveat that most of the country's hospitals are now at 100 per cent capacity.""

https://t.co/WvWVBSVYIG",0
1577,1577,1577,Holy communion cannot be the cause of the spread of coronavirus,"@USERNAME @USERNAME The Mother of God is the solution. 

Europe is a corpse. 

Rise up Muslim world,  become Roman Catholic. 
Help the remnant Catholic church convert Europe,  China",0
2056,2056,2056,Holy communion cannot be the cause of the spread of coronavirus,"CORONAVIRUS VACCINE: LUCK OR ANSWERED PRAYER?
https://t.co/vk8HqRZOec https://t.co/vk8HqRZOec",0
748,748,748,Coronavirus is caused by 5G.,"Epidemic of #COVID19, due to a new coronavirus has spread globally. Flu-like symptoms often mild, but higher risk for elderly or pre-existing illness.  

Wash hands often; keep 6+ feet from anyone coughing; if ill - stay home. Using a mask in non-outbreak areas is not useful...",0
1898,1898,1898,Holy communion cannot be the cause of the spread of coronavirus,@USERNAME @USERNAME @USERNAME @USERNAME Please Pastor pray for our country Kenya that this issue of locusts to end as well as Corona virus... We may be protected by the blood of Jesus. #Rauka,0
1328,1328,1328,Holy communion cannot be the cause of the spread of coronavirus,Coronavirus will spread because people don’t want to have to pay to go get healthcare! Bernie can’t be stopped because people don’t want to have to pay to go get healthcare! https://t.co/M7jWWtu6jY,0
977,977,977,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus May Be Spreading So Fast Because of Fecal Transmission, Scientists Say https://t.co/tCaWEjOj5t",0
1377,1377,1377,Fennel tea cures coronavirus.,"@USERNAME @USERNAME Bioterror? Today, an old man, behind me, over breakfast, said that he didn't believe in any of that coronavirus, which was another ""thing"" that pharmaceutical companies did every 4 years to increase business. Recommended, vitamin C and echinacea tea. There is no flu to resist.",0
